concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords,unc_exp_mean_logprobs,unc_exp_mean_logprobs_no_stopwords,unc_Inv_PPL,unc_Inv_entropy,unc_Inv_PPL_no_stopwords,unc_Inv_entropy_no_stopwords,unc_Inv_entropy_normalized,unc_seq_len,unc_Inv_entropy_normalized_no_stopwords,unc_seq_len_no_stopwords,unc_Inv_entropy_normalized_v2,unc_Inv_entropy_normalized_v2_no_stopwords
Elon Musk has a significant influence in technology.,Elon Musk,0.9992046272367388,0.0,1.0,0.9992046272367388,-1.9798437952485983,0.3745214175064071,0.0011337909756077937,-6.782188415527344,0.22183122048179915,-1.516387164592743,7.241611722650139,0.1432785272272275,3.8323302858982284,2.1100621471788097,-23.75812554298318,-6.858380088841132,-2.2264856260590022,0.3829170023322421,0.0011337909756077937,-6.782188415527344,0.28311292402510235,-1.2672678232192993,9.267240235766225,0.14539381178767968,5.1648346810189585,1.2906707383523477,-17.811885008472018,-6.297452337602785,7.241611722650139,9.267240235766224,0.13809080606631036,0.4739196906295,0.10790699005951894,0.7747909441850259,5.687036287554,12.0,6.198327553480207,8.0,1.6417059657552358,2.191439722540639
Elon Musk is influential in transportation.,Elon Musk,0.9907648137171567,0.0,1.0,0.9907648137171567,-2.256323790489114,0.4629247003497522,1.790612956765291e-05,-10.930367469787598,0.32980665459241953,-1.1106528043746948,9.54792439935494,0.13880106736421713,11.05936423708422,1.8262652136033684,-22.56323790489114,-7.135122316770163,-2.880847114786905,0.43144914601317735,1.790612956765291e-05,-10.930367469787598,0.3123415733389939,-1.1636579036712646,17.829370307437912,0.14843119435735738,14.356531248371425,1.1079181382759231,-20.165929803508334,-7.622005030924096,9.54792439935494,17.829370307437912,0.10473480498730804,0.5475655959229051,0.056087230382041484,0.9025937616258735,5.4756559592290515,10.0,6.318156331381114,7.0,1.7315544514637888,2.388038628180375
Elon Musk is working on sustainable energy solutions.,Elon Musk,0.995112585468538,0.0,1.0,0.995112585468538,-1.6157034583811765,0.46140169959850513,0.0010700716003932949,-6.840029716491699,0.3252759890254423,-1.123872458934784,5.031426077694346,0.12887459942073337,4.0029311201795785,2.3805402081475453,-19.388441500574118,-5.59696095976189,-1.9717801552550454,0.3929122910177356,0.0010700716003932949,-6.840029716491699,0.31234183397722204,-1.1636570692062378,7.1834527742919025,0.12195881231635791,4.720434000987652,1.805814949268051,-17.746021397295408,-5.915340465765136,5.031426077694346,7.183452774291903,0.19875080833111447,0.4200727198714974,0.1392088221946407,0.5537665974054146,5.040872638457969,12.0,4.983899376648731,9.0,1.4551745873821638,1.6612997922162438
Tesla produces electric vehicles.,Elon Musk,0.9980030576478156,0.0,1.0,0.9980030576478156,-2.785280135859336,0.26864899259286523,0.0018868631340456636,-6.272839546203613,0.1622716346108965,-1.818483591079712,16.20435666237327,0.10913520037337243,5.264126706518881,1.1612842042794227,-19.496960951015353,-7.369158571131999,-2.785280135859336,0.26864899259286523,0.0018868631340456636,-6.272839546203613,0.1622716346108965,-1.818483591079712,16.20435666237327,0.10913520037337243,5.264126706518881,1.1612842042794227,-19.496960951015353,-7.369158571131999,16.20435666237327,16.20435666237327,0.06171179892146,0.8611156479309046,0.06171179892146,0.8611156479309046,6.027809535516332,7.0,6.027809535516332,7.0,2.2782978544914254,2.2782978544914254
Tesla produces energy storage solutions.,Elon Musk,0.9928249934507152,0.0,1.0,0.9928249934507152,-3.3121400566305965,0.23207213937102078,0.0006983298514743638,-7.266819000244141,0.10909773183753105,-2.24871826171875,27.44379394578632,0.1025243715497167,6.743479842687078,1.1890641640787971,-26.497120453044772,-9.368146777132361,-3.3121400566305965,0.23207213937102078,0.0006983298514743638,-7.266819000244141,0.10909773183753105,-2.24871826171875,27.44379394578632,0.1025243715497167,6.743479842687078,1.1890641640787971,-26.497120453044772,-9.368146777132361,27.44379394578632,27.44379394578632,0.03643811063351678,0.8409975089735625,0.03643811063351678,0.8409975089735625,6.7279800717885,8.0,6.7279800717885,8.0,2.3787001662248017,2.3787001662248017
Tesla produces solar products.,Elon Musk,0.9923831384380872,3.97601262849544e-05,1.0,0.9923831384380872,-3.4497499227789894,0.249566987579872,0.0018868595351432768,-6.272841453552246,0.008170951499816738,-4.8071699142456055,31.492515763091994,0.11921817113320173,6.058006063199316,0.8226500964638537,-24.148249459452927,-9.127180381037482,-3.4497499227789894,0.249566987579872,0.0018868595351432768,-6.272841453552246,0.008170951499816738,-4.8071699142456055,31.492515763091994,0.11921817113320173,6.058006063199316,0.8226500964638537,-24.148249459452927,-9.127180381037482,31.492515763092,31.492515763092,0.03175357623133942,1.2155836415731083,0.03175357623133942,1.2155836415731083,8.509085491011756,7.0,8.509085491011756,7.0,3.2161320134007205,3.2161320134007205
Musk has been instrumental in the development of Tesla's electric vehicles.,Elon Musk,0.9950582806712124,0.0,1.0,0.9950582806712124,-1.6385600275483312,0.44175818975846104,0.0019385975463899435,-6.245790481567383,0.3944235846407205,-0.9303298592567444,5.147751552264157,0.1356694517490535,3.312032383930974,3.2049137756071167,-27.85552046832163,-6.7559560674967525,-1.7931564590059377,0.43659892916854753,0.0019385975463899435,-6.245790481567383,0.40044739064938517,-0.9152860343456268,6.008387796135906,0.13115500872597716,4.161794789715702,2.2601640206395883,-21.51787750807125,-6.211676185837166,5.147751552264157,6.008387796135906,0.19425956941534328,0.31202087482386853,0.16643399759301766,0.44244576538167213,5.3043548720057645,17.0,5.309349184580065,12.0,1.2864950242964361,1.5326770904695102
Tesla produces the electric vehicle called the Tesla Roadster.,Elon Musk,0.9994522394456188,0.0,1.0,0.9994522394456188,-2.4146168994151855,0.33584629745547845,0.0018868514376380041,-6.27284574508667,0.15752702507958832,-1.8603488206863403,11.18548437101918,0.1432865761720404,4.652260056095568,2.1218503177375587,-33.804636591812596,-9.03466915792602,-2.471228012950936,0.36633309164523903,0.0018868514376380041,-6.27284574508667,0.15752702507958832,-1.8603488206863403,11.83697388736035,0.15939152114270153,5.335057360716387,1.6004881112098892,-29.65473615541123,-8.560584951037,11.18548437101918,11.83697388736035,0.089401582160441,0.4712867781673962,0.08448105145081135,0.6248093897080247,6.598014894343547,14.0,7.497712676496296,12.0,1.76339365481893,2.164403216040803
Tesla produces the electric vehicle called the Model S.,Elon Musk,0.998879935940532,0.0,1.0,0.998879935940532,-2.6466796707051494,0.2612590679724491,0.0018868496381971073,-6.272846698760986,0.1866488699558744,-1.7215096950531006,14.107120511153285,0.08076371170147158,4.675315736357043,2.3369325592391603,-31.760156048461795,-9.16836732204197,-2.7610250366851687,0.2829258261786217,0.0018868496381971073,-6.272846698760986,0.23737830710629754,-1.5453511476516724,15.816046670188205,0.09257571619511666,5.44775450121754,1.8155709358475007,-27.610250366851687,-8.731127792675089,14.107120511153283,15.816046670188204,0.07088618823447253,0.4279113644278943,0.06322692521418188,0.5507909276666209,5.134936373134732,12.0,5.507909276666209,10.0,1.4823284486504689,1.741753845983573
Tesla produces the electric vehicle called the Model X.,Elon Musk,0.9967380170644604,0.0,1.0,0.9967380170644604,-2.6907847832577922,0.24728801020513505,0.00188683434301877,-6.272854804992676,0.1784930102910302,-1.756669044494629,14.74324163075847,0.07842484553705124,4.543946031291734,2.317104377832181,-32.28941739909351,-9.321151913671413,-2.8139518989250063,0.2661604945633915,0.00188683434301877,-6.272854804992676,0.1784930102910302,-1.756669044494629,16.675688810507637,0.09044874714615,5.27753992814113,1.7957419407606936,-28.139518989250064,-8.898497226758936,14.74324163075847,16.675688810507637,0.06782768844497021,0.43157313480006987,0.05996753785486108,0.5568728876357314,5.178877617600839,12.0,5.568728876357314,10.0,1.4950131933109858,1.7609866921239297
Tesla produces the electric vehicle called the Model 3.,Elon Musk,0.9993717527699852,0.0,1.0,0.9993717527699852,-2.468320518015669,0.3112180411192848,0.0018868325435941757,-6.272855758666992,0.2340710549450431,-1.4521305561065674,11.802607929367825,0.11318454239713859,4.755900593854794,2.3139007833188923,-32.088166734203696,-8.899656191985331,-2.5398423581976783,0.3399985277795973,0.0018868325435941757,-6.272855758666992,0.2340710549450431,-1.4521305561065674,12.677672282191766,0.12699400494926563,5.510837722933595,1.7925385980324369,-27.93826594017446,-8.423704128793139,11.802607929367824,12.677672282191766,0.08472703710776931,0.4321706475960789,0.07887883341208407,0.5578680431749925,5.618218418749026,13.0,6.1365484749249175,11.0,1.5582134296581407,1.8502389817412366
Tesla produces the electric vehicle called the Model Y.,Elon Musk,0.998968317450755,0.0,1.0,0.998968317450755,-2.726155292165155,0.24312686999495633,0.0018868406410183637,-6.272851467132568,0.13378262073432567,-2.0115528106689453,15.274049727626906,0.0808425156734919,4.490184450756359,2.2427643808340245,-32.71386350598186,-9.443678950705651,-2.8563951863907278,0.261167315137151,0.0018868406410183637,-6.272851467132568,0.13378262073432567,-2.0115528106689453,17.39869470392441,0.09353424536824849,5.20227208042664,1.721403377938454,-28.563951863907278,-9.032714686535892,15.274049727626906,17.39869470392441,0.06547052142898632,0.4458783136319146,0.057475576014012264,0.5809213649839564,5.350539763582976,12.0,5.809213649839564,10.0,1.5445677864072136,1.8370346548032868
Elon Musk works at SpaceX.,Elon Musk,0.9988737516942168,0.0,1.0,0.9988737516942168,-1.1364335661142833,0.5539532692150545,0.0060846044376662205,-5.101993560791016,0.4427590411283927,-0.8148882687091827,3.1156368143048323,0.13361944766116154,2.218837812781647,1.822265762490579,-11.364335661142832,-3.5937184783886824,-1.288360269725672,0.5240356135202038,0.0060846044376662205,-5.101993560791016,0.4427590411283927,-0.8148882687091827,3.62683464675344,0.13594148779123677,2.5882876772662553,1.454827893081775,-10.306882157805376,-3.644033133337408,3.1156368143048323,3.62683464675344,0.320961671594294,0.548767375529929,0.2757225231911661,0.687366529577386,5.487673755299291,10.0,5.498932236619088,8.0,1.7353548122675264,1.9441661368993328
Elon Musk works at Tesla.,Elon Musk,0.9913186127673144,0.0,1.0,0.9913186127673144,-1.1695153989450773,0.5576667421914385,0.006084563818684957,-5.1020002365112305,0.429721736059692,-0.8458042442798615,3.2204316357592586,0.14468724095125943,2.3347066374079577,1.690778202041038,-11.695153989450773,-3.6983324193069276,-1.3297125309618423,0.5286774650936467,0.006084563818684957,-5.1020002365112305,0.429721736059692,-0.8458042442798615,3.7799566108777327,0.15004966232695444,2.7202166873620492,1.3233403373791552,-10.637700247694738,-3.7609949906873825,3.2204316357592586,3.7799566108777327,0.3105173818615271,0.5914436315732253,0.26455330125278687,0.7556635067744377,5.914436315732253,10.0,6.045308054195502,8.0,1.870308983372868,2.137339159741646
Elon Musk is the founder of Neuralink.,Elon Musk,0.9990725313651552,1.0120697232359463e-05,1.0,0.9990725313651552,-1.1039072680354225,0.6109035669391701,0.0005738793511087882,-7.4630913734436035,0.6000176966984538,-0.5107961297035217,3.015927067637207,0.13065124501738623,3.7069564625617306,2.205167348296223,-14.350794484460494,-3.980194258259086,-1.2806190161370776,0.6119178249128752,0.0005738793511087882,-7.4630913734436035,0.6000176966984538,-0.5107961297035217,3.5988667928228333,0.13215537733175595,5.053261199773058,1.4416141755890126,-11.525571145233698,-3.841857048411233,3.015927067637207,3.5988667928228333,0.3315730047754233,0.4534803223767255,0.27786524413581665,0.6936668749052926,5.895244190897431,13.0,6.243001874147632,9.0,1.6350465547432236,2.0810006247158777
Neuralink is a company.,Elon Musk,0.987647801501574,0.0,1.0,0.987647801501574,-3.0913109324174,0.3752617561419302,2.0340307766195285e-05,-10.802906036376953,0.23015441466728398,-1.4845592379570007,22.005907332261874,0.14146862742887434,14.315987115064289,1.3270672060952289,-24.7304874593392,-8.743547692273811,-3.499676425165186,0.44769411072763154,2.0340307766195285e-05,-10.802906036376953,0.3605398092864074,-1.0524001121520996,33.104738365213095,0.16729964797984018,18.40694947871974,0.750546658726627,-20.998058550991118,-8.572421506502225,22.00590733226188,33.104738365213095,0.04544234349900878,0.7535413394340492,0.0302071561166849,1.3323622034326208,6.028330715472394,8.0,7.994173220595725,6.0,2.1313367640728407,3.2636075509801987
Neuralink is working on the development of brain-computer interfaces.,Elon Musk,0.9986928795271288,0.0,1.0,0.9986928795271288,-1.7366221514804399,0.5154970409746281,2.03404629510201e-05,-10.802898406982422,0.5424876449001326,-0.6115899682044983,5.678131126007681,0.16363465596985932,6.765536127188793,2.42086478995631,-29.522576575167477,-7.160276562341246,-1.7895903259945602,0.5221641861171951,2.03404629510201e-05,-10.802898406982422,0.5424876449001326,-0.6115899682044983,5.9869992459454515,0.1580467380356619,8.022174131737964,1.929405666987239,-23.264674237929285,-6.452459682447704,5.678131126007681,5.986999245945452,0.1761142844024288,0.41307552745151344,0.16702858292110617,0.5182943209457329,7.022283966675729,17.0,6.737826172294528,13.0,1.7031540310403173,1.8687367499516296
Elon Musk is the founder of The Boring Company.,Elon Musk,0.9993891384019622,0.0,1.0,0.9993891384019622,-1.097281516008869,0.5837135856194002,0.002080438436955777,-6.175176620483398,0.5754583070196296,-0.5766800045967102,2.996010337278106,0.14336008648478496,2.552320286677539,2.316794259542974,-15.361941224124166,-4.105651489745093,-0.7068382113243893,0.637269240986548,0.0819423943353853,-2.5017387866973877,0.7002686064106911,-0.3562912940979004,2.0275703642235974,0.1257123820485268,0.685145859279843,1.5403936933945208,-6.361543901919504,-2.1205146339731678,2.996010337278106,2.0275703642235974,0.3337772195100322,0.4316309037287008,0.4932011325697802,0.6491846884911149,6.042832652201811,14.0,5.842662196420035,9.0,1.6150149592964052,1.9475540654733448
The Boring Company is a tunnel construction company.,Elon Musk,0.9997040270286442,0.0,1.0,0.9997040270286442,-2.1795347448099744,0.34586153564692307,0.001271647059163057,-6.667442321777344,0.12688838934713417,-2.0644474029541016,8.842191426119294,0.1296187042991606,3.9740679955562785,1.8766192540727604,-23.974882192909718,-7.228698966077691,-1.9333413923159242,0.4485336528637105,0.001271647059163057,-6.667442321777344,0.4018059937319659,-0.9192290902137756,6.912569301391282,0.13890885982248738,5.071720714347737,1.3463782319448616,-15.466731138527393,-5.468315235420925,8.842191426119294,6.912569301391282,0.11309413603578644,0.5328731429296248,0.14466401078955282,0.7427333391713311,5.861604572225874,11.0,5.941866713370649,8.0,1.7673402759549899,2.100767122965505
Musk is known for his ambitious approach to business.,Elon Musk,0.9976882691748968,0.0,1.0,0.9976882691748968,-2.5664555459225085,0.32722612540010404,0.0012882366494357137,-6.654480934143066,0.2523161255731501,-1.38821679353714,13.019595203322721,0.10752488897610955,5.849727832436506,2.166475402381689,-30.7974665510701,-8.89046280180941,-3.1808800934425867,0.25034725954992604,0.0012882366494357137,-6.654480934143066,0.07773714026516151,-2.55442214012146,24.06792625779427,0.10004532982065316,6.178836743209137,1.3761636240912074,-28.62792084098328,-9.54264028032776,13.01959520332272,24.06792625779427,0.07680730348243014,0.46157920782329764,0.041549071959457055,0.7266577770941891,5.538950493879572,12.0,6.539919993847702,9.0,1.5989572793346905,2.179973331282567
Musk is known for his ambitious approach to technology.,Elon Musk,0.9964427345137252,0.0,1.0,0.9964427345137252,-2.5499560017390954,0.32762943462535177,0.0012882255924593108,-6.654489517211914,0.24295331107357643,-1.4216182827949524,12.806540304765484,0.1067369754731306,5.841420352773294,2.194766710556522,-30.599472020869143,-8.833306704154612,-3.158880774048157,0.2508850840152127,0.0012882255924593108,-6.654489517211914,0.10130582777007552,-2.289611339569092,23.5442298639484,0.09907752355425446,6.194673251197258,1.40445382920977,-28.429926966433413,-9.476642322144471,12.806540304765484,23.5442298639484,0.07808510153424393,0.45562929089007015,0.04247325165352844,0.7120205585986831,5.467551490680842,12.0,6.408185027388147,9.0,1.5783461624763617,2.136061675796049
Musk is known for his visionary approach to business.,Elon Musk,0.9948307627286488,0.0,1.0,0.9948307627286488,-2.0841645831331754,0.3333299486895286,0.001938600319577962,-6.245789051055908,0.2641001586652726,-1.3314268589019775,8.037873700751629,0.08906711502625098,3.8665223511658025,2.831510269941013,-27.09413958073128,-7.514562270992695,-2.473114076734055,0.2791131255745238,0.001938600319577962,-6.245789051055908,0.18990934359113956,-1.7440106868743896,11.85932024181166,0.08916358400788005,4.285479308141693,1.9603699579907623,-24.73114076734055,-7.820673395904048,8.037873700751629,11.85932024181166,0.12441101182101047,0.3531684170867699,0.08432186496443217,0.5101077967063563,4.591189422128008,13.0,5.101077967063563,10.0,1.2733668366808013,1.6131024898022237
Musk is known for his visionary approach to technology.,Elon Musk,0.9974269449954088,0.0,1.0,0.9974269449954088,-2.059281010261307,0.33629953799512613,0.0019385901512412893,-6.245794296264648,0.24840540697131225,-1.3926931619644165,7.840330666021105,0.08765317159680261,3.866197088913175,2.877524519353736,-26.77065313339699,-7.424843273086428,-2.440765408158768,0.28297365514497697,0.0019385901512412893,-6.245794296264648,0.20921304300384364,-1.5822641849517822,11.481825663381306,0.08774069646636787,4.309979286193876,2.0063835513052783,-24.40765408158768,-7.718377923932228,7.840330666021105,11.481825663381306,0.12754564094265308,0.3475209310204558,0.08709416336021147,0.49840918968331716,4.5177721032659255,13.0,4.9840918968331716,10.0,1.2530045360912374,1.5761082461581783
He has been recognized for his contributions to space exploration.,Elon Musk,0.9974254027750586,0.0,1.0,0.9974254027750586,-2.3550122951467833,0.2878566586298334,0.0005701162356595026,-7.469670295715332,0.15316143840284893,-1.9111395478248596,10.538258430333183,0.080306028908543,4.681851681927541,2.5394551733025006,-28.2601475417614,-8.158001895287242,-2.669336751103401,0.2938681537741476,0.0005701162356595026,-7.469670295715332,0.18585467391700922,-1.908505141735077,14.430395074531495,0.08418291570741641,6.311452450973721,1.575574255242623,-21.35469400882721,-7.550024471902729,10.538258430333183,14.430395074531496,0.094892339812204,0.39378525382652213,0.06929817200673326,0.6346892231023473,4.725423045918266,12.0,5.077513784818779,8.0,1.3641121337978859,1.7951722144067657
He has been recognized for his contributions to electric vehicles.,Elon Musk,0.9913508346155028,0.0011607522414849,1.0,0.9913508346155028,-2.7616146728396416,0.24943294970358568,0.0005701151482501171,-7.469672203063965,0.11428414124138625,-2.169097065925598,15.825375133054994,0.07248450863748883,5.571845755112217,2.365335344657872,-33.1393760740757,-9.566513848571924,-3.2792377434670925,0.23623279651991502,0.0005701151482501171,-7.469672203063965,0.09449894130436702,-2.383666515350342,26.5555228622824,0.07203604381095977,7.139039630405803,1.4014583328496957,-26.23390194773674,-9.275084982113812,15.825375133054994,26.5555228622824,0.06318965532205718,0.4227730339626082,0.03765695012619502,0.7135424411560073,5.0732764075512975,12.0,5.708339529248058,8.0,1.4645287497865596,2.0182027952232633
He has received numerous awards.,Elon Musk,0.9954607071738586,0.0,1.0,0.9954607071738586,-3.4545078788484846,0.15388639790663053,0.0016242749792128458,-6.422693729400635,0.022998506669262613,-3.7723259925842285,31.642712801718012,0.04387627746625694,4.364627847739444,1.071589427925604,-24.181555151939392,-9.139768749546336,-3.567788620789846,0.16914071641051012,0.0016242749792128458,-6.422693729400635,0.022639345416124577,-3.788191795349121,35.438139273526204,0.04956013074617515,5.002238136899186,0.898550087990058,-21.406731724739075,-8.73926163104327,31.64271280171801,35.438139273526204,0.03160285296226896,0.933193230485497,0.02821818584439738,1.1129040143292095,6.532352613398478,7.0,6.677424085975257,6.0,2.4689972130336044,2.7260469678016217
He has received numerous accolades.,Elon Musk,0.9977358580448976,0.0,1.0,0.9977358580448976,-2.92675428555554,0.3013030398988034,0.0016242548419563786,-6.422706127166748,0.06236183987680972,-2.774801731109619,18.666944493852853,0.1569624032329642,5.403981053360342,0.9845860147688186,-26.34078856999986,-8.780262856666619,-2.94574835486128,0.3311706899015526,0.0016242548419563786,-6.422706127166748,0.0946234848691278,-2.7832956314086914,19.024894432727805,0.1685540149869042,6.076231713011264,0.8115442735234661,-23.56598683889024,-8.331834549566109,18.666944493852853,19.024894432727805,0.05357063124762098,1.0156552957283276,0.05256270953492062,1.232218663386434,9.140897661554948,9.0,9.857749307091472,8.0,3.046965887184983,3.4852406911406852
He has been the subject of controversy.,Elon Musk,0.9955287522250912,0.0,1.0,0.9955287522250912,-2.806933670097755,0.22352926354793812,0.0007636714256572787,-7.177372932434082,0.11340495004771456,-2.176790237426758,16.559064736500577,0.0897435170680581,4.8004984143072695,1.5765661524239127,-25.262403030879796,-8.420801010293266,-3.7351269006729124,0.13004006037558638,0.0007636714256572787,-7.177372932434082,0.06629311057541241,-2.7136693000793457,41.89334151902571,0.02796045392836973,5.85677340528806,0.8252323590108983,-18.675634503364563,-8.351997654492736,16.559064736500577,41.89334151902571,0.060389884085405764,0.6342899081415243,0.02387014173948988,1.2117799175962678,5.708609173273719,9.0,6.0588995879813385,5.0,1.902869724424573,2.7096222695143486
He is controversial.,Elon Musk,0.984915810536004,0.0,1.0,0.984915810536004,-4.229283809661865,0.20551970661228167,6.835290161722692e-06,-11.893411636352539,0.25310394840680894,-1.3739550113677979,68.66803517541054,0.031828938898128656,18.2382088210569,1.087372148213122,-21.146419048309326,-9.456966094543212,-4.943116009235382,0.19362364616364985,6.835290161722692e-06,-11.893411636352539,0.1619213482023844,-3.540988564491272,140.20645420436924,0.03907859235167331,20.249978980581297,0.7396187099026102,-19.77246403694153,-9.886232018470764,68.66803517541054,140.20645420436924,0.014562816562983468,0.9196483482157414,0.0071323392754970415,1.3520480033985018,4.5982417410787075,5.0,5.408192013594007,4.0,2.0563962220057954,2.7040960067970037
